Factory,Date,Location,Machine Type,Machine Utilization (%),Machine Downtime (hours),Maintenance History,Machine Age (years),Batch Quality (Pass %),Cycle Time (minutes),Energy Consumption (kWh),Energy Efficiency Rating,CO2 Emissions (kg),Emission Limit Compliance,Waste Generated (kg),Water Usage (liters),Shift,Operator Experience (years),Team Size,Operator Training Level,Absenteeism Rate (%),Product Category,Supplier,Supplier Delays (days),Raw Material Quality,Market Demand Index,Cost of Downtime ($),Revenue ($),Profit Margin (%),Breakdowns (count),Safety Incidents (count),Defect Root Cause,Production Volume (units),Defect Rate (%),Foam Density,Sales Data
Factory_4,07-07-2021,Location_B,Type B,65.13285443,9.098635518,Major Repair,9,88.74076134,16.05541349,348.7,B,47.54,Non-Compliant,11.42,2975.71,Night,5,9,Intermediate,9.466319164,Category C,Supplier Y,0,Low,0.422446586,7595.15,63394.27,9.06,0,5,Material,5316,2.57,1.77,18245.08
Factory_3,15-01-2021,Location_D,Type A,53.31631439,6.441885374,Routine,11,95.2682649,20.68243374,261.33,D,41.89,Non-Compliant,9.72,2365.07,Morning,26,7,Advanced,17.50816039,Category B,Supplier X,29,High,0.267141286,9743.44,37742.35,23.52,1,5,Material,9990,8.37,1.47,16174.39
Factory_1,31-07-2023,Location_A,Type A,94.72257991,1.899675167,Major Repair,5,85.671502,12.04467776,309.33,D,42.26,Non-Compliant,19.7,2514.79,Morning,1,8,Intermediate,3.373009977,Category A,Supplier Z,12,Low,0.887423635,6898.68,13944.94,18.89,0,0,Material,4514,1.06,1.01,30448.04
Factory_3,30-01-2021,Location_A,Type B,57.02199666,8.245089945,None,13,89.22545932,28.52131954,417.05,C,29.56,Compliant,7.91,3347.2,Night,18,2,Intermediate,10.93950683,Category C,Supplier Y,13,Medium,0.041101471,3849.15,94359.13,8.12,0,4,Material,2467,9.69,0.75,14977.15
Factory_5,09-07-2022,Location_D,Type A,66.41219138,3.270503446,None,12,98.8606347,33.85149706,441.64,D,22.17,Non-Compliant,13.49,4266.84,Evening,1,8,Advanced,6.304348785,Category A,Supplier Z,29,Low,0.897851355,2482.98,95817.51,6.41,2,0,Machine Fault,4764,3.29,0.81,17374.77
Factory_2,02-01-2022,Location_A,Type C,58.95355866,7.883611871,Major Repair,10,89.85582911,56.71875755,305.02,D,37.62,Non-Compliant,19.76,2303.48,Night,25,3,Advanced,9.789409432,Category B,Supplier Z,15,Low,0.94690502,9142.54,96504.39,8.36,2,0,Material,3414,2.81,1.86,27700.51
Factory_3,16-07-2021,Location_B,Type A,51.03139745,9.821710229,None,20,94.22620871,12.17784971,161.87,D,36.85,Compliant,17.09,4779.46,Morning,3,2,Basic,5.94529739,Category B,Supplier Y,25,Medium,0.982498362,3770.21,25522.32,7.54,1,5,Operator Error,3877,3.29,0.75,7152.67
Factory_5,26-10-2021,Location_D,Type C,53.74216768,8.149020739,Major Repair,18,89.18461955,54.84513552,178.69,C,21.34,Non-Compliant,17.74,1201.06,Morning,10,2,Advanced,17.56285936,Category B,Supplier Y,0,Medium,0.212502696,9020.4,43551.19,19.97,4,2,Machine Fault,5448,4.28,1.02,43327.92
Factory_5,06-09-2024,Location_B,Type B,54.66242104,4.25946427,None,18,92.31239673,25.71200922,441.74,A,12.3,Compliant,16.98,3692.18,Morning,22,9,Advanced,6.424014762,Category B,Supplier Z,28,High,0.154681179,4917.28,70067.55,16.56,0,0,Operator Error,3398,2.03,0.91,48385.8
Factory_5,12-05-2021,Location_C,Type A,80.45280959,2.31152469,Routine,14,85.83096984,44.18262245,258.77,C,17.66,Compliant,14.13,1284.85,Morning,9,9,Basic,0.165978935,Category A,Supplier Z,12,Medium,0.862996234,4258.19,10472.24,6.64,0,0,Machine Fault,8614,7.85,0.55,32309.25
Factory_4,04-09-2023,Location_B,Type C,54.18196315,9.679168106,None,9,99.14681066,38.52584142,180.29,A,32.8,Non-Compliant,10.69,3381.27,Morning,14,2,Intermediate,9.511587468,Category A,Supplier Z,6,High,0.851413979,8153.41,66990.87,22.43,3,2,Machine Fault,4360,5.26,0.92,25526.43
Factory_4,08-05-2020,Location_C,Type C,78.53827962,8.19071213,Routine,13,99.52011137,5.818330497,486.84,D,14.89,Compliant,6.44,2442.05,Morning,24,6,Basic,0.245628178,Category A,Supplier Z,19,Medium,0.381381157,5285.77,66353.54,27.49,4,0,Material,2865,5.4,1.73,39609.29
Factory_1,02-08-2022,Location_C,Type B,50.66817395,1.474296681,None,6,85.30294528,19.24726792,199.22,C,49.73,Compliant,14.25,4762.51,Morning,6,3,Basic,14.51509526,Category A,Supplier X,4,Low,0.22430289,2312.93,26412.18,26.31,0,2,Operator Error,5427,4.83,1.95,5478.61
Factory_2,10-11-2023,Location_A,Type A,63.28121751,2.967224663,Routine,18,94.65260046,53.81888666,318.58,B,18.14,Non-Compliant,11.55,2080.13,Morning,16,7,Advanced,9.554722362,Category A,Supplier X,20,High,0.193755945,4035.94,35319.2,10.6,3,2,Operator Error,6715,5.45,1.07,36388.81
Factory_1,07-07-2020,Location_A,Type C,55.74531891,8.928061771,None,20,89.41922749,59.78022624,210.89,D,18.97,Non-Compliant,18.72,4852.99,Night,14,10,Basic,18.79193105,Category B,Supplier Y,30,High,0.401482725,8534.2,70168.22,16.62,3,1,Operator Error,7225,5.6,1.01,18488.38
Factory_2,29-03-2023,Location_D,Type B,81.58272816,5.216338759,Routine,11,88.44636813,35.91564598,244.21,B,12.69,Non-Compliant,17.22,4364.71,Night,29,10,Intermediate,17.17203527,Category C,Supplier Z,1,High,0.90595529,9202.17,77374.1,16.16,0,5,Material,3343,0.3,1.78,11995.88
Factory_2,05-07-2024,Location_D,Type C,72.58376071,2.408345079,Routine,5,88.69082665,59.04415876,131.17,C,12.66,Non-Compliant,11.22,1678.27,Night,23,6,Basic,8.168945099,Category B,Supplier Y,17,High,0.497432867,3601.93,30051.45,28.73,3,1,Material,9071,1.75,1.47,20856.94
Factory_2,24-11-2023,Location_A,Type C,76.44613587,4.010785791,Major Repair,9,92.83479848,54.55993223,218.98,A,21.34,Non-Compliant,18.26,2708.36,Night,11,10,Basic,9.962443111,Category B,Supplier X,4,High,0.591850423,3922.9,85663.82,25.39,0,1,Material,9314,6.85,1.93,16157.61
Factory_3,07-06-2022,Location_B,Type B,64.40807033,6.22670466,Major Repair,15,99.61283468,41.50570157,394.02,C,24.46,Non-Compliant,7.93,4753.44,Evening,19,9,Basic,10.09100287,Category A,Supplier X,5,High,0.58780808,8430.6,57140.85,6.47,2,3,Operator Error,8291,3.31,1.48,39800.38
Factory_3,07-04-2023,Location_C,Type A,82.11407234,3.777168057,Major Repair,2,89.94942404,22.55309624,141.07,A,37.22,Compliant,11.53,3452.49,Morning,29,10,Intermediate,19.76880015,Category C,Supplier Z,30,Low,0.573552418,8462.06,68517.65,24.44,3,4,Operator Error,2761,1.35,1.56,11677.78
Factory_5,24-12-2023,Location_A,Type A,79.73345066,9.775957887,Major Repair,6,98.24261421,20.0679618,128.34,A,12.86,Non-Compliant,13.39,1870.92,Morning,6,9,Advanced,4.229419296,Category C,Supplier Z,27,Low,0.276912608,6845.51,69881.83,15.87,4,0,Material,9262,9.57,0.76,12603.5
Factory_2,27-08-2023,Location_C,Type C,92.72952629,1.801463122,Major Repair,3,90.88089007,36.22575998,460.62,B,45.92,Compliant,5.86,3375.71,Night,5,3,Basic,0.057950742,Category A,Supplier X,5,Low,0.229904057,5910.18,89230.01,15.13,1,1,Machine Fault,3152,1.54,1.34,44960.92
Factory_2,06-06-2022,Location_A,Type B,77.73488614,0.545229219,Major Repair,5,90.60244905,52.81560356,129.96,A,21.93,Compliant,3.87,3554.35,Evening,1,4,Advanced,9.017379215,Category B,Supplier Z,13,Medium,0.42493046,7403.86,78972.37,19.75,2,0,Machine Fault,5769,8.94,1.7,35709.09
Factory_4,18-09-2022,Location_D,Type C,79.1942912,7.57253974,Major Repair,2,97.277153,33.74643502,295.18,B,26.54,Non-Compliant,12.55,2784.5,Evening,22,6,Basic,13.13200648,Category A,Supplier Z,5,High,0.473047582,5185.11,61261.03,27.61,4,2,Material,8681,8.73,1.64,44223.39
Factory_4,08-04-2021,Location_D,Type B,50.26111182,2.57694437,Routine,19,98.61226843,39.6978131,291.62,D,47.64,Non-Compliant,9.32,4106.81,Morning,23,4,Intermediate,19.86524744,Category A,Supplier Z,12,High,0.991571181,2205.25,96707.26,29.95,3,3,Material,2290,4.01,1.85,44325.2
Factory_3,01-02-2020,Location_B,Type B,57.93365047,9.646100894,Major Repair,10,91.24270045,51.75832411,299.75,A,20.56,Compliant,9.25,2063.11,Night,1,3,Basic,11.83765835,Category C,Supplier X,1,Low,0.474557433,2198.86,40500.29,8.65,3,5,Material,4610,5.85,1.98,33455.43
Factory_5,23-08-2024,Location_D,Type A,51.29599507,9.281730764,Routine,14,85.41536393,6.292405498,266.83,A,10.34,Non-Compliant,8.0,3422.39,Morning,4,10,Basic,14.59810227,Category C,Supplier X,18,Low,0.507866538,1581.02,39008.89,24.45,3,4,Operator Error,7833,1.97,1.63,24014.7
Factory_1,01-01-2020,Location_C,Type B,87.11969145,2.962179341,Routine,1,95.59476288,25.73926826,474.51,D,36.09,Compliant,1.95,2624.77,Morning,7,4,Advanced,16.29919468,Category B,Supplier Z,30,High,0.015106419,1653.29,23121.72,18.48,4,0,Material,3929,0.32,1.34,43419.24
Factory_5,19-11-2021,Location_D,Type C,78.20665345,3.28026166,Major Repair,7,93.02820491,9.487553566,429.99,B,12.49,Non-Compliant,14.99,3710.78,Night,12,9,Advanced,14.4775491,Category B,Supplier Y,19,Medium,0.007392851,6506,61444.16,10.22,0,5,Operator Error,1929,8.76,1.33,27557.97
Factory_3,29-05-2021,Location_D,Type B,51.48038096,2.578405577,Major Repair,18,95.435197,27.0998273,380.24,C,37.53,Non-Compliant,3.05,1372.69,Evening,6,7,Basic,0.770065389,Category C,Supplier Z,27,Medium,0.875444641,8563.25,78359.82,12.09,1,4,Operator Error,1687,5.05,1.9,23360.63
Factory_2,01-01-2022,Location_A,Type A,69.40037093,3.775678859,Major Repair,4,87.88247224,47.99411418,364.06,A,22.03,Non-Compliant,13.71,3738.05,Night,13,10,Basic,10.50190416,Category C,Supplier Z,5,Low,0.08081881,7098.95,22226.07,11.2,1,4,Machine Fault,9376,1.39,1.73,14317.36
Factory_2,31-05-2022,Location_A,Type B,57.18448185,4.166088645,Major Repair,5,91.3541919,45.43308327,439.71,A,26.12,Non-Compliant,15.83,4579.95,Evening,14,5,Intermediate,11.69484919,Category C,Supplier Z,8,Medium,0.038368231,4085.26,61167.14,18.81,1,1,Operator Error,6131,1.03,0.8,6142.41
Factory_2,18-02-2022,Location_C,Type B,59.85365447,6.019878551,None,16,89.46075435,50.54610257,455.25,A,43.3,Non-Compliant,17.9,3991.52,Morning,2,3,Intermediate,10.5863991,Category C,Supplier Y,27,Medium,0.812335923,8267.04,56836.92,8.49,4,0,Machine Fault,9900,6.39,1.98,46785.31
Factory_1,23-12-2022,Location_A,Type C,92.33358767,8.411953242,Major Repair,20,93.64670883,27.67428905,374.1,A,19.96,Non-Compliant,2.34,3455.63,Evening,17,9,Advanced,9.811795231,Category A,Supplier Z,28,Low,0.317864428,1798.81,39259.58,23.9,4,1,Operator Error,8309,1.98,1.94,11757.83
Factory_5,24-02-2021,Location_C,Type A,80.67915317,1.427578892,Major Repair,7,93.78012526,6.889442203,213.95,B,39.51,Non-Compliant,8.64,1744.63,Evening,25,8,Basic,1.327314615,Category B,Supplier Z,8,Low,0.799616103,5211.28,81611.53,15.32,2,4,Operator Error,6356,7.63,0.86,29625.18
Factory_1,16-03-2024,Location_D,Type B,82.42264744,8.055582079,None,18,95.46535568,28.78269971,485.54,B,48.99,Compliant,9.27,3048.2,Morning,7,9,Advanced,17.06596062,Category C,Supplier Y,20,Medium,0.323448047,2888.73,27452.82,19.28,0,1,Machine Fault,7387,4.88,1.95,47007.14
Factory_2,02-05-2024,Location_B,Type B,57.04116827,7.693350286,Major Repair,9,86.79914347,9.874146129,113.5,C,47.25,Compliant,6.23,4763.35,Night,26,4,Basic,0.440362322,Category C,Supplier X,17,High,0.967741879,2401.66,78790.86,14.37,2,1,Material,4583,4.04,1.58,49029.2
Factory_3,03-08-2021,Location_B,Type C,86.89905101,6.131103215,None,15,97.821019,39.80973147,207.56,C,49.88,Non-Compliant,6.59,4120.69,Evening,5,9,Advanced,8.198278549,Category B,Supplier X,0,High,0.47824908,6660.86,66125.26,29.92,0,5,Machine Fault,5259,7.76,1.64,24265.62
Factory_4,06-03-2021,Location_A,Type C,83.10296166,7.867645306,Routine,12,95.20690291,46.44271647,185.05,D,34.24,Compliant,16.79,4344.72,Evening,17,4,Advanced,13.75246924,Category A,Supplier Z,0,High,0.006019763,1178.64,45015.95,7.65,3,0,Material,8375,1.68,0.51,44799.29
Factory_4,12-06-2021,Location_A,Type A,50.74243415,6.229584476,Major Repair,19,99.7235725,56.52567402,124.4,A,19.99,Compliant,3.2,1496.25,Morning,28,5,Basic,18.60925041,Category B,Supplier Y,8,Low,0.496969699,6324.14,20946.71,24.28,2,4,Machine Fault,2861,2.48,1.76,32736.65
Factory_5,26-04-2021,Location_D,Type A,56.38103784,4.019001994,Routine,5,96.05071789,43.77395124,211.56,D,16.15,Compliant,2.07,4818.43,Evening,17,5,Intermediate,3.506207169,Category B,Supplier Z,26,Medium,0.881478013,5647.22,49176.74,25.23,2,5,Machine Fault,7829,5.89,1.28,44872.35
Factory_2,12-07-2024,Location_B,Type B,77.75381091,4.795429676,Routine,1,87.216309,20.89792014,450.45,C,46.39,Compliant,4.26,3854.3,Morning,2,10,Advanced,1.351643458,Category A,Supplier X,5,High,0.345093378,3670.36,77914.31,17.28,0,5,Operator Error,9106,3.32,0.59,30585.14
Factory_5,28-09-2020,Location_A,Type C,66.95083756,4.198654941,None,9,99.98135763,18.10554353,317.04,D,43.44,Compliant,11.53,2802.15,Morning,14,4,Basic,13.98844132,Category B,Supplier X,14,High,0.806517271,7908.77,69614.67,22.61,0,0,Material,6242,2.52,1.44,43525.6
Factory_1,06-05-2024,Location_C,Type B,82.55557217,8.210636859,Major Repair,6,85.78125742,43.22749589,349.29,D,16.42,Non-Compliant,5.62,3509.72,Morning,7,10,Advanced,19.3532096,Category C,Supplier Z,28,Low,0.752094088,6292.44,58900.34,6.45,3,3,Material,3367,6.92,1.32,41490.77
Factory_5,04-11-2024,Location_C,Type B,55.71317782,6.688077519,None,19,85.78786063,16.40405499,479.17,A,48.08,Compliant,19.14,1033.51,Night,15,7,Advanced,18.56568833,Category C,Supplier Y,13,High,0.475663637,4327,98747.05,23.16,4,4,Machine Fault,7961,1.41,1.19,15489.08
Factory_2,06-05-2023,Location_C,Type A,87.35933708,9.005648381,None,7,87.23919873,47.52834901,116.53,A,19.11,Non-Compliant,17.41,4259.61,Morning,14,4,Basic,9.627217884,Category B,Supplier Z,5,High,0.916953043,5632.72,82000.98,21.23,0,4,Operator Error,7177,0.27,0.99,9155.98
Factory_3,25-07-2024,Location_B,Type C,77.42811176,4.477052813,Major Repair,7,96.01293757,34.47267266,218.12,D,11.36,Non-Compliant,3.46,3713.89,Night,24,7,Intermediate,4.717279114,Category C,Supplier Z,1,Low,0.668670582,9869.68,98674.96,6.28,2,5,Machine Fault,5011,0.35,1.64,45162.08
Factory_1,26-02-2024,Location_A,Type C,60.73159498,9.491539928,None,6,92.70568434,33.87622834,202.25,A,20.73,Non-Compliant,11.49,3322.49,Morning,8,3,Advanced,4.882124377,Category C,Supplier X,4,Medium,0.061775329,7157.03,90435.84,12.18,3,5,Operator Error,8055,9.81,1.22,40730.41
Factory_3,31-08-2021,Location_C,Type B,85.52305898,4.433363196,Major Repair,4,90.81744437,23.85701007,491.85,B,37.23,Non-Compliant,11.31,4231.05,Evening,9,7,Advanced,2.813499542,Category A,Supplier Y,17,Medium,0.308061756,7576.46,16511.73,20.14,4,1,Material,4010,4.96,0.88,36486.35
Factory_1,11-04-2023,Location_B,Type C,57.55656063,2.464816246,Major Repair,5,88.29149586,49.69267899,406.43,A,38.1,Compliant,3.72,4713.2,Night,20,6,Intermediate,13.72279423,Category B,Supplier Z,17,Medium,0.873959583,6244.73,52440.43,24.92,1,4,Material,6859,0.23,1.98,35400.29
Factory_2,20-08-2020,Location_C,Type C,79.7741636,9.104207243,Routine,3,99.12794646,39.72115363,491.04,B,25.2,Non-Compliant,14.45,4082.85,Night,18,2,Basic,5.180638144,Category A,Supplier X,30,Low,0.534337743,7866.67,98823.0,10.29,1,5,Machine Fault,2561,9.29,0.68,7848.25
Factory_5,27-03-2024,Location_B,Type A,96.81834651,5.949381947,None,15,92.10419033,13.96918263,378.02,A,24.01,Compliant,13.59,1261.57,Night,26,4,Advanced,9.045291653,Category A,Supplier X,17,Low,0.890637391,9396.7,10879.15,21.92,1,4,Machine Fault,5316,2.12,0.96,30834.81
Factory_1,11-09-2021,Location_D,Type B,55.28897002,2.610961814,Routine,2,96.58183812,30.2552671,379.99,C,14.71,Compliant,10.88,1407.03,Morning,2,5,Intermediate,0.944306804,Category C,Supplier Z,30,Low,0.033096973,7121.15,26527.51,19.96,3,4,Material,9016,7.13,1.98,6800.78
Factory_2,03-08-2022,Location_A,Type C,91.18265977,6.67434254,Routine,8,99.99349718,59.42432509,213.34,C,16.39,Non-Compliant,10.31,1463.82,Evening,29,9,Advanced,0.224802701,Category A,Supplier Z,15,Medium,0.128386849,6793.95,90953.09,17.44,1,3,Operator Error,9363,9.53,0.74,22014.64
Factory_3,29-06-2021,Location_D,Type B,66.2993614,7.675561112,Routine,9,93.55113005,33.81160414,318.48,C,38.62,Non-Compliant,17.22,4413.17,Night,15,10,Advanced,10.53538916,Category C,Supplier Z,13,Low,0.84545908,4343.96,49709.78,28.52,4,4,Material,6789,8.55,0.9,42029.23
Factory_2,12-10-2022,Location_A,Type A,52.39654572,2.561412056,Major Repair,14,93.80099012,21.97374975,159.12,C,36.07,Compliant,6.14,2412.01,Night,22,3,Intermediate,1.267924903,Category C,Supplier Z,1,High,0.220305892,9706.45,19563.78,11.08,4,2,Operator Error,2122,1.13,1.19,49314.9
Factory_3,24-03-2020,Location_D,Type A,84.81371987,8.666347927,Routine,19,85.96177988,52.97678258,137.05,D,26.43,Compliant,15.07,2096.74,Night,10,10,Basic,19.8359389,Category B,Supplier Y,24,High,0.669885588,7229.37,63917.63,9.4,0,3,Material,9891,0.83,1.08,15412.86
Factory_5,12-01-2024,Location_A,Type B,78.31563127,4.421979502,None,4,89.06406727,45.4855815,364.36,D,17.91,Non-Compliant,17.11,4684.26,Night,29,2,Intermediate,4.461391597,Category C,Supplier Z,8,Medium,0.977030049,1586.54,15613.21,16.82,0,3,Machine Fault,6969,5.84,1.43,32548.15
Factory_3,30-08-2021,Location_A,Type B,56.65413454,6.555730905,Major Repair,10,97.43365373,49.90927367,460.51,C,36.35,Non-Compliant,10.92,4982.34,Morning,21,9,Basic,6.660231192,Category B,Supplier X,14,Low,0.030565741,5890.41,32875.34,17.83,1,2,Operator Error,9104,3.8,0.56,12990.84
Factory_5,07-01-2022,Location_B,Type A,57.91881511,5.230291875,Routine,12,90.34394762,35.6226656,400.06,A,38.43,Non-Compliant,1.01,2266.33,Night,12,4,Advanced,6.15607107,Category C,Supplier Y,7,High,0.79165926,3851.03,40946.59,25.18,4,0,Machine Fault,5821,2.9,0.76,22480.09
Factory_2,04-11-2024,Location_B,Type B,80.62542118,2.799363667,None,2,90.80515019,21.92372447,127.91,A,40.14,Non-Compliant,10.69,2272.58,Evening,1,6,Basic,1.988371283,Category B,Supplier X,22,Medium,0.751443251,8290.62,65101.44,20.57,1,1,Material,6401,7.66,1.59,23910.11
Factory_5,26-10-2023,Location_B,Type A,82.28945393,3.082086795,None,2,95.26454844,47.81113044,146.5,D,24.58,Non-Compliant,1.25,2192.71,Night,2,9,Advanced,8.63922442,Category B,Supplier Y,11,Medium,0.063750074,7613.49,16891.52,15.24,4,1,Operator Error,5660,4.9,1.84,27926.6
Factory_3,13-08-2023,Location_C,Type C,64.67252328,1.265525396,Major Repair,4,92.78268829,58.23374584,454.53,A,26.0,Non-Compliant,7.41,4286.94,Evening,10,7,Advanced,15.33409397,Category C,Supplier Y,19,Low,0.813267627,6214.55,20026.88,21.51,1,5,Material,3408,6.88,1.43,18492.19
Factory_5,23-12-2024,Location_D,Type B,56.32788473,6.631407621,None,7,99.07834536,39.49246803,224.4,A,25.03,Non-Compliant,18.03,3850.68,Night,20,5,Advanced,2.623974208,Category B,Supplier X,24,High,0.885845238,9004.61,93939.0,26.46,2,3,Machine Fault,1976,0.01,1.95,44484.15
Factory_3,02-03-2020,Location_B,Type B,55.04261208,9.180065563,None,14,86.15434799,35.76669375,246.76,D,35.02,Non-Compliant,17.97,3313.81,Morning,3,8,Advanced,13.84948429,Category B,Supplier Z,6,Medium,0.498369138,4945.04,37106.54,7.41,0,5,Machine Fault,1799,8.68,1.99,12524.84
Factory_1,28-05-2023,Location_C,Type B,55.3693758,7.662983551,Major Repair,1,93.19576466,37.58308957,275.7,B,37.73,Compliant,19.6,1148.86,Night,6,6,Basic,18.52136089,Category A,Supplier Y,26,High,0.364496258,2794.7,92584.66,22.54,3,2,Machine Fault,7761,7.92,0.79,13818.58
Factory_5,04-06-2021,Location_C,Type A,78.81020019,4.37089558,Major Repair,17,85.73667693,52.21858287,454.33,C,23.45,Non-Compliant,1.9,2099.6,Morning,18,8,Intermediate,14.34702385,Category A,Supplier Z,22,Medium,0.540110095,2797.56,95245.84,16.41,0,4,Machine Fault,1016,8.38,1.23,33117.41
Factory_4,03-03-2022,Location_B,Type B,87.09338333,4.849606506,Routine,6,95.68667645,58.57605031,194.99,A,29.23,Non-Compliant,15.16,1968.77,Night,17,6,Advanced,7.862650662,Category B,Supplier Z,3,High,0.019549336,5009.29,23554.15,16.27,4,5,Machine Fault,4783,5.48,0.91,21159.84
Factory_3,07-12-2022,Location_B,Type B,92.71864698,9.764666237,Routine,14,93.02098858,48.05307051,269.69,C,33.41,Non-Compliant,6.13,2439.62,Evening,9,6,Basic,1.834887339,Category B,Supplier Z,13,Low,0.97326032,3293.4,22386.73,29.1,1,3,Machine Fault,3337,5.98,0.94,5498.47
Factory_5,14-01-2024,Location_D,Type A,92.68033447,4.291545853,Routine,12,89.9623009,41.51466701,166.24,A,20.45,Non-Compliant,18.57,3254.12,Night,28,4,Intermediate,17.47662237,Category A,Supplier Z,19,Low,0.042992277,8718.65,36054.4,18.63,1,0,Machine Fault,4196,6.56,0.98,27112.24
Factory_3,23-05-2022,Location_C,Type C,90.20182151,8.88510287,Major Repair,10,88.66120272,21.84944452,318.56,A,11.7,Compliant,16.32,2368.39,Night,28,8,Advanced,9.914292413,Category B,Supplier Z,10,Medium,0.370412044,6954.6,54381.32,20.27,0,5,Operator Error,2284,2.18,1.36,28440.72
Factory_4,23-06-2020,Location_D,Type C,68.12088394,4.81634978,Routine,5,99.30708369,28.09306668,295.56,A,23.72,Compliant,19.43,1472.67,Evening,5,4,Advanced,7.18673239,Category B,Supplier Y,26,High,0.198384693,1524.28,85045.27,5.2,3,2,Material,4435,9.34,1.79,39222.86
Factory_4,27-02-2022,Location_C,Type C,96.8653067,3.05709934,None,1,95.544516,20.44621176,464.8,D,39.37,Compliant,6.12,1814.89,Evening,13,8,Intermediate,3.216107886,Category A,Supplier Y,25,High,0.428690899,9285.56,27926.21,11.17,4,5,Machine Fault,5576,6.57,1.49,20225
Factory_3,01-02-2023,Location_A,Type A,87.44181351,5.36868835,Routine,11,94.01762928,11.13404842,268.71,C,32.45,Non-Compliant,4.53,4074.72,Morning,6,8,Intermediate,4.825263268,Category B,Supplier X,24,Low,0.403164001,7157.95,84984.78,28.37,3,3,Operator Error,7888,1.51,1.09,5952.63
Factory_4,10-08-2022,Location_B,Type B,65.94674279,4.231957529,None,16,94.62083199,57.89933503,261.4,B,29.04,Compliant,17.49,1062.37,Evening,22,3,Intermediate,6.963292137,Category B,Supplier Z,16,High,0.030963468,4765.09,80205.77,10.92,4,0,Operator Error,7610,7.95,0.9,13093.55
Factory_3,11-03-2022,Location_A,Type C,93.37748708,4.678753878,Major Repair,7,96.91139549,38.87753315,182.26,B,43.67,Non-Compliant,12.31,3103.12,Morning,15,2,Intermediate,8.412908272,Category A,Supplier X,19,Medium,0.680487629,9731.59,59732.49,7.0,4,0,Material,5673,5.48,1.24,12639.34
